27769,0#n,0.0
28312,1#n,0.0
28845,2#n,0.0
29416,3#n,0.0
29996,4#n,0.0
30555,5#n,0.0
31117,6#n,0.0
31703,7#n,0.0
32276,8#n,0.0
32814,9#n,0.0
55632,a#n,-0.02410468319559229
56215,b#n,0.0
56821,c#n,0.0
57456,d#n,-0.06818181818181819
58087,e#n,0.1642335766423358
58635,f#n,0.0
60416,i#n,0.0
61022,j#n,0.0
61600,k#n,0.0
62101,l#n,0.0
62673,m#n,0.0
63262,n#n,0.0
64427,p#n,0.0
65613,r#n,0.0
66241,s#n,0.0
66804,t#n,0.0
67398,u#n,0.0
67928,v#n,0.0
68504,w#n,0.0
69070,x#n,0.0
69682,y#n,0.0
50203,quarters#n,0.0
22971,better#v,0.5795454545454546
29766,flow#n,0.0
151007,times#n,0.3333333333333333
129009,assume#v,-0.17384976855098894
114510,specifically#r,0.375
19520,carefully#r,-0.08333333333333333
57068,average#a,-0.025510204081632657
143260,business#n,0.033139290223032684
95748,borrow#v,0.0
84084,reconvene#v,0.0
122536,showing#n,0.0
116223,10#n,0.0
116797,11#n,0.0
117387,12#n,0.0
117942,13#n,0.0
118521,14#n,0.0
119092,15#n,0.0
119722,16#a,0.0
120252,17#a,0.0
120813,18#a,0.0
121390,19#a,0.0
133996,20#n,0.0
134575,21#n,0.0
135204,22#n,0.0
135760,23#n,0.0
136337,24#n,0.0
136896,25#n,0.0
137450,26#n,0.0
138006,27#a,0.0
138530,28#a,0.0
139057,29#a,0.0
151593,30#n,0.0
152172,31#a,0.0
153853,34#a,0.0
154433,35#a,0.0
155018,36#a,0.0
35722,progress#n,0.034090909090909095
18378,48#a,0.0
143671,nominate#v,0.18000000000000002
31306,50#n,0.0
49041,60#n,0.0
49606,61#a,0.0
51838,65#a,0.0
69823,75#a,0.0
71020,77#a,0.0
86683,84#a,0.0
87227,85#a,0.0
102108,90#n,0.0
104897,95#a,0.0
106042,97#a,0.0
11555,planning#n,0.0
100775,tried#a,0.5416666666666666
99600,flies#n,0.0
39585,martin#n,0.0
138589,supporting#a,0.20833333333333334
7141,comfortably#r,-0.15909090909090912
17591,comfortable#a,-0.13047445255474455
106755,finalize#v,0.0
61289,ad#r,0.0
66501,am#n,-0.034090909090909095
67049,an#n,-0.125
69910,as#n,0.0
70542,at#n,0.0
73868,az#n,0.0
77183,ba#n,0.0
79450,be#v,0.03930652281471178
90727,by#r,-0.16666666666666666
81539,foot#v,0.0
94724,ca#n,0.0
95849,cc#n,0.0
102740,co#n,0.0
104998,cs#n,0.0
13746,partner#n,0.0
120424,do#n,0.022727272727272728
130723,eb#n,0.0
131848,ed#n,-0.5
136514,el#n,0.0
2135,fr#n,0.0
3237,ft#n,0.0
18006,go#a,0.25
