a+, 8.193685818395112
abundance, 9.580543506917
abundant, 8.887208585813932
accessible, 7.182084906716632
acclaim, 8.887208585813932
accomplish, 5.499809670330265
accomplished, 7.3818160174060985
accomplishment, 6.2832037287379885
accomplishments, 6.3612921657094255
accurate, 5.663439094112067
accurately, 6.872117789475416
achievable, 8.887208585813932
achievement, 7.970730078143525
achievements, 8.481555701909517
adaptable, 9.580543506917
adaptive, 9.580543506917
adequate, 5.912654885736052
adjustable, 9.580543506917
admire, 8.887208585813932
adore, 9.580543506917
advanced, 5.836281906951478
advantage, 5.127134385045092
advantageous, 8.193685818395112
advantages, 6.805134968916488
advocate, 6.111987788356544
advocated, 8.887208585813932
advocates, 6.746203190540153
affection, 9.580543506917
affirm, 7.2766434893416445
affirmative, 7.787844982309579
affluent, 7.970730078143525
afford, 6.488937726156687
affordable, 7.787844982309579
agile, 9.580543506917
agreeable, 7.182084906716632
alluring, 9.580543506917
amaze, 7.787844982309579
amazement, 8.481555701909517
amazing, 7.182084906716632
ambitious, 9.580543506917
amicable, 9.580543506917
ample, 4.433987204485146
amuse, 9.580543506917
angel, 4.465735902799727
angelic, 9.580543506917
appeal, 6.111987788356544
appealing, 7.970730078143525
applaud, 7.970730078143525
appreciate, 4.044522437723423
appreciated, 4.9889840465642745
appreciates, 9.580543506917
appreciative, 7.013715156042802
appropriate, 4.433987204485146
approval, 3.8903717578961645
approve, 4.218875824868201
articulate, 7.634633357861686
assurance, 6.14166355650266
assurances, 7.182084906716632
assure, 5.795790545596741
assuring, 8.481555701909517
astonish, 9.580543506917
astonished, 9.580543506917
astound, 7.970730078143525
astounding, 7.970730078143525
attentive, 9.580543506917
attraction, 8.887208585813932
attractive, 6.3981627015177525
audible, 9.580543506917
auspicious, 9.580543506917
authentic, 8.193685818395112
available, 3.4849066497880004
aver, 4.401197381662156
avid, 3.302585092994046
award, 5.990432586778736
awarded, 7.013715156042802
awards, 7.182084906716632
awe, 5.04305126783455
awed, 7.499787040655854
awesome, 7.787844982309579
awsome, 9.580543506917
backbone, 7.970730078143525
balanced, 6.805134968916488
bargain, 7.787844982309579
beautiful, 7.3818160174060985
beautifully, 8.887208585813932
beauty, 8.481555701909517
beckon, 9.580543506917
beckoned, 9.580543506917
believable, 7.970730078143525
beloved, 7.499787040655854
benefactor, 8.481555701909517
beneficial, 7.3818160174060985
beneficiary, 7.634633357861686
benefit, 4.850147601710058
benefits, 5.477336814478207
best, 3.302585092994046
better, 4.178053830347945
bless, 6.68697535633982
blessing, 6.940171252720432
bliss, 8.481555701909517
blockbuster, 8.481555701909517
bloom, 5.6443908991413725
blossom, 9.580543506917
bolster, 7.970730078143525
bonus, 5.941642422609304
bonuses, 7.093569770045136
boom, 7.787844982309579
boost, 7.013715156042802
bountiful, 9.580543506917
brave, 7.970730078143525
bravo, 5.68213122712422
breathtaking, 8.193685818395112
breeze, 9.580543506917
bright, 5.795790545596741
brighten, 9.580543506917
brighter, 7.970730078143525
brilliant, 7.970730078143525
bullish, 8.887208585813932
