accomplish, 1.8195439355418688
affirm, 1.6020599913279623
angel, 1.4471580313422192
appeal, 1.4471580313422192
applaud, 1.8195439355418688
award, 1.2041199826559248
bargain, 1.8195439355418688
benefit, 1.0413926851582251
best, 1.6989700043360187
better, 1.1139433523068367
bless, 2.3010299956639813
bolster, 1.8195439355418688
boom, 1.6989700043360187
boost, 1.255272505103306
brand-new, 2.3010299956639813
bullish, 2.3010299956639813
calm, 2.0
clean, 2.0
cleaner, 2.3010299956639813
clear, 0.7781512503836436
comfort, 1.5185139398778875
cool, 2.0
dawn, 2.3010299956639813
defeat, 2.3010299956639813
delight, 2.3010299956639813
easier, 2.0
enjoy, 2.3010299956639813
enough, 1.146128035678238
entertain, 2.3010299956639813
enthusiasm, 2.3010299956639813
exceed, 1.0413926851582251
excel, 1.8195439355418688
fair, 1.2041199826559248
faith, 2.0
fast, 1.8195439355418688
fastest, 2.3010299956639813
favor, 1.3424226808222062
fine, 1.6020599913279623
free, 1.6020599913279623
freedom, 1.8195439355418688
gain, 1.3424226808222062
glee, 2.3010299956639813
golden, 2.3010299956639813
good, 1.0
grand, 2.3010299956639813
great, 1.1139433523068367
greatest, 2.3010299956639813
honor, 2.3010299956639813
hot, 1.4471580313422192
ideal, 1.5185139398778875
impress, 2.3010299956639813
keen, 2.0
laud, 2.3010299956639813
lead, 1.255272505103306
led, 1.2041199826559248
like, 0.6989700043360189
love, 2.0
luck, 2.3010299956639813
master, 2.0
merit, 1.6989700043360187
modest, 2.0
nice, 2.3010299956639813
outstrip, 2.0
paramount, 2.3010299956639813
prefer, 1.5185139398778875
premier, 2.3010299956639813
progress, 1.3010299956639813
prompt, 1.146128035678238
proper, 2.0
protect, 1.3424226808222062
proven, 1.8195439355418688
prudent, 2.3010299956639813
pure, 1.8195439355418688
quicker, 2.3010299956639813
rapid, 0.9030899869919435
recommend, 1.1760912590556813
reform, 2.0
regard, 1.0791812460476249
relief, 1.6989700043360187
respect, 1.1139433523068367
right, 0.8450980400142568
safe, 1.8195439355418688
sharp, 1.3010299956639813
shine, 2.3010299956639813
silent, 2.3010299956639813
skill, 1.5185139398778875
soft, 2.0
solid, 1.8195439355418688
state-of-the-art, 2.3010299956639813
strong, 0.6989700043360189
stronger, 2.0
strongest, 1.6020599913279623
succeed, 2.3010299956639813
success, 0.8450980400142568
support, 0.7781512503836436
surpass, 2.3010299956639813
tender, 2.0
top, 1.2041199826559248
tough, 2.3010299956639813
trump, 2.3010299956639813
unbound, 2.0
upheld, 1.6020599913279623
warm, 1.4471580313422192
warmer, 2.3010299956639813
well, 0.6020599913279624
win, 1.1760912590556813
winner, 2.3010299956639813
wise, 2.3010299956639813
won, 1.5185139398778875
wonder, 2.0
work, 0.47712125471966244
worth, 1.3424226808222062
